referrer,views_total,views_unique
Google,776,503
github.com,165,115
Bing,63,39
search.brave.com,49,37
wicksipedia.com,46,28
DuckDuckGo,42,29
youtube.com,36,25
zdharma-continuum.github.io,9,6
wiki.archlinux.org,7,5
chatgpt.com,4,3
