time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-26 00:00:00+00:00,1112,685,151,80
2026-06-27 00:00:00+00:00,714,473,133,72
2026-06-28 00:00:00+00:00,684,504,87,56
2026-06-29 00:00:00+00:00,853,675,117,82
2026-06-30 00:00:00+00:00,736,564,160,104
2026-07-01 00:00:00+00:00,876,623,268,179
2026-07-02 00:00:00+00:00,909,599,113,80
2026-07-03 00:00:00+00:00,1007,651,138,87
2026-07-04 00:00:00+00:00,892,530,116,74
2026-07-05 00:00:00+00:00,951,588,116,67
2026-07-06 00:00:00+00:00,1053,646,82,60
2026-07-07 00:00:00+00:00,1118,615,109,75
2026-07-08 00:00:00+00:00,828,656,81,65
2026-07-09 00:00:00+00:00,835,604,98,74
