referrer,views_total,views_unique
Google,852,596
github.com,186,94
youtube.com,83,63
search.brave.com,63,43
DuckDuckGo,61,41
Bing,28,23
chatgpt.com,25,20
wicksipedia.com,25,20
zdharma-continuum.github.io,18,12
abhishekamralkar.medium.com,18,11
