time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-11 00:00:00+00:00,273,181,192,67
2024-02-12 00:00:00+00:00,275,194,199,82
2024-02-13 00:00:00+00:00,191,166,106,66
2024-02-14 00:00:00+00:00,243,196,167,87
2024-02-15 00:00:00+00:00,233,187,226,88
2024-02-16 00:00:00+00:00,244,210,132,85
2024-02-17 00:00:00+00:00,198,157,121,63
2024-02-18 00:00:00+00:00,243,178,96,60
2024-02-19 00:00:00+00:00,266,210,156,77
2024-02-20 00:00:00+00:00,356,242,314,70
2024-02-21 00:00:00+00:00,286,211,150,83
2024-02-22 00:00:00+00:00,264,199,221,79
2024-02-23 00:00:00+00:00,234,190,247,87
2024-02-24 00:00:00+00:00,157,132,166,65
