url_path,views_total,views_unique
/zdharma-continuum/zinit,1862,1064
/zdharma-continuum/zinit/issues,58,28
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,54,21
/zdharma-continuum/zinit/blob/main/zinit.zsh,47,12
/zdharma-continuum/zinit/tree/main/scripts,37,14
/zdharma-continuum/zinit/tree/main/doc,35,11
/zdharma-continuum/zinit/blob/main/README.md,21,9
/zdharma-continuum/zinit/blob/main/zinit-autoload.zsh,21,5
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,7
/zdharma-continuum/zinit/wiki,17,12
