referrer,views_total,views_unique
Google,1269,783
github.com,141,98
youtube.com,123,84
DuckDuckGo,112,53
search.brave.com,74,38
Bing,60,33
zdharma-continuum.github.io,41,20
kagi.com,29,12
gist.github.com,15,3
qiita.com,14,11
