referrer,views_total,views_unique
Google,1284,813
github.com,143,108
youtube.com,120,75
Bing,86,41
DuckDuckGo,83,47
search.brave.com,81,48
zdharma-continuum.github.io,23,14
qiita.com,17,14
kagi.com,16,11
chatgpt.com,9,6
