time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-17 00:00:00+00:00,251,210,219,117
2024-04-18 00:00:00+00:00,254,194,166,96
2024-04-19 00:00:00+00:00,246,179,148,84
2024-04-20 00:00:00+00:00,204,156,138,58
2024-04-21 00:00:00+00:00,172,139,101,58
2024-04-22 00:00:00+00:00,275,214,159,79
2024-04-23 00:00:00+00:00,256,202,128,71
2024-04-24 00:00:00+00:00,288,202,194,85
2024-04-25 00:00:00+00:00,240,192,127,79
2024-04-26 00:00:00+00:00,248,217,135,79
2024-04-27 00:00:00+00:00,199,164,118,63
2024-04-28 00:00:00+00:00,220,187,67,47
2024-04-29 00:00:00+00:00,252,190,108,67
2024-04-30 00:00:00+00:00,227,193,191,77
