url_path,views_total,views_unique
/zdharma-continuum/zinit,2521,1543
/zdharma-continuum/zinit/issues,89,26
/zdharma-continuum/zinit/discussions/533,34,23
/zdharma-continuum/zinit/blob/main/README.md,23,15
/zdharma-continuum/zinit/tree/main/scripts,20,17
/zdharma-continuum/zinit/discussions/312,17,13
/zdharma-continuum/zinit/blob/main/zinit.zsh,16,10
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,16,9
/zdharma-continuum/zinit/issues/647,13,13
/zdharma-continuum/zinit/discussions/651,12,9
