referrer,views_total,views_unique
Google,1225,672
github.com,275,121
Bing,77,51
DuckDuckGo,74,34
search.brave.com,44,17
cn.bing.com,21,14
zdharma-continuum.github.io,20,5
qiita.com,14,9
v2ex.com,13,1
safjan.com,11,10
