url_path,views_total,views_unique
/zdharma-continuum/zinit,1860,1082
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,63,32
/zdharma-continuum/zinit/issues,39,22
/zdharma-continuum/zinit/blob/main/zinit.zsh,29,11
/zdharma-continuum/zinit/wiki,28,17
/zdharma-continuum/zinit/tree/main/doc,27,13
/zdharma-continuum/zinit/tree/main/scripts,27,13
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,21,15
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,8
/zdharma-continuum/zinit/tree/main/doc/zsdoc,11,5
