referrer,views_total,views_unique
Google,1476,811
github.com,316,125
DuckDuckGo,73,32
Bing,49,32
search.brave.com,49,30
cn.bing.com,38,17
gist.github.com,18,12
ktrysmt.github.io,11,5
qiita.com,10,7
tech.enigmo.co.jp,7,6
