url_path,views_total,views_unique
/zdharma-continuum/zinit,2343,1360
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,70,28
/zdharma-continuum/zinit/issues,62,42
/zdharma-continuum/zinit/tree/main/scripts,45,20
/zdharma-continuum/zinit/discussions/533,43,35
/zdharma-continuum/zinit/blob/main/README.md,37,17
/zdharma-continuum/zinit/blob/main/zinit.zsh,34,16
/zdharma-continuum/zinit/commits/main,30,6
/zdharma-continuum/zinit/tree/main/doc,27,7
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,22,3
