url_path,views_total,views_unique
/zdharma-continuum/zinit,2315,1327
/zdharma-continuum/zinit/issues,81,43
/zdharma-continuum/zinit/tree/main/scripts,55,25
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,53,25
/zdharma-continuum/zinit/blob/main/zinit.zsh,53,18
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,46,1
/zdharma-continuum/zinit/discussions/533,39,27
/zdharma-continuum/zinit/tree/main/share,34,11
/zdharma-continuum/zinit/commits/main,34,8
/zdharma-continuum/zinit/wiki,25,19
