time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-10 00:00:00+00:00,854,636,94,75
2026-06-11 00:00:00+00:00,789,564,113,82
2026-06-12 00:00:00+00:00,751,547,204,130
2026-06-13 00:00:00+00:00,617,463,156,127
2026-06-14 00:00:00+00:00,571,455,161,73
2026-06-15 00:00:00+00:00,898,609,122,82
2026-06-16 00:00:00+00:00,815,572,81,60
2026-06-17 00:00:00+00:00,1157,651,149,95
2026-06-18 00:00:00+00:00,1163,576,251,91
2026-06-19 00:00:00+00:00,1436,671,175,86
2026-06-20 00:00:00+00:00,1059,526,96,55
2026-06-21 00:00:00+00:00,1054,565,69,53
2026-06-22 00:00:00+00:00,897,665,122,89
2026-06-23 00:00:00+00:00,781,561,156,82
