referrer,views_total,views_unique
Google,832,552
github.com,177,110
youtube.com,76,52
search.brave.com,59,32
Bing,58,36
wicksipedia.com,53,33
DuckDuckGo,50,37
zdharma-continuum.github.io,13,10
chatgpt.com,12,12
aloxaf.com,10,1
