referrer,views_total,views_unique
Google,1425,700
github.com,153,99
DuckDuckGo,136,37
Bing,68,38
zdharma-continuum.github.io,36,11
search.brave.com,29,19
cn.bing.com,16,7
qiita.com,15,12
gist.github.com,11,7
wiki.archlinux.org,8,8
