url_path,views_total,views_unique
/zdharma-continuum/zinit,2215,1274
/zdharma-continuum/zinit/issues,53,27
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,44,20
/zdharma-continuum/zinit/blob/main/README.md,42,16
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,31,16
/zdharma-continuum/zinit/discussions/533,30,22
/zdharma-continuum/zinit/issues/647,20,14
/zdharma-continuum/zinit/discussions/651,19,13
/zdharma-continuum/zinit/blob/main/zinit.zsh,18,12
/zdharma-continuum/zinit/pulls,18,9
