time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-08 00:00:00+00:00,181,166,267,149
2025-01-09 00:00:00+00:00,162,136,248,143
2025-01-10 00:00:00+00:00,160,145,201,124
2025-01-11 00:00:00+00:00,115,105,149,87
2025-01-12 00:00:00+00:00,161,129,149,93
2025-01-13 00:00:00+00:00,186,145,278,147
2025-01-14 00:00:00+00:00,193,161,241,150
2025-01-15 00:00:00+00:00,177,140,226,121
2025-01-16 00:00:00+00:00,209,163,263,165
2025-01-17 00:00:00+00:00,183,148,259,148
2025-01-18 00:00:00+00:00,124,111,211,114
2025-01-19 00:00:00+00:00,125,116,227,111
2025-01-20 00:00:00+00:00,206,160,215,110
2025-01-21 00:00:00+00:00,182,143,238,131
