url_path,views_total,views_unique
/zdharma-continuum/zinit,1573,862
/zdharma-continuum/zinit/issues,46,32
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,35,16
/zdharma-continuum/zinit/pulls,31,7
/zdharma-continuum/zinit/tree/main/scripts,30,11
/zdharma-continuum/zinit/discussions/533,24,18
/zdharma-continuum/zinit/blob/b7b8347cadfedfb9cec4f940e4cf60d4c42f3fb1/zinit.zsh,22,4
/zdharma-continuum/zinit/blob/main/scripts/install.sh,21,8
/zdharma-continuum/zinit/pull/643,21,2
/zdharma-continuum/zinit/blob/main/README.md,19,9
