referrer,views_total,views_unique
Google,897,553
github.com,147,85
youtube.com,65,44
search.brave.com,59,39
DuckDuckGo,56,37
Bing,56,32
chatgpt.com,20,19
wicksipedia.com,17,15
meli-gpt.adminml.com,9,1
yandex.ru,8,3
