url_path,views_total,views_unique
/zdharma-continuum/zinit,2306,1316
/zdharma-continuum/zinit/issues,102,45
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,59,26
/zdharma-continuum/zinit/tree/main/scripts,55,23
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,50,2
/zdharma-continuum/zinit/blob/main/zinit.zsh,45,14
/zdharma-continuum/zinit/discussions/533,33,21
/zdharma-continuum/zinit/tree/main/doc,32,13
/zdharma-continuum/zinit/discussions/651,28,21
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,27,11
