referrer,views_total,views_unique
Google,1000,667
github.com,208,117
youtube.com,83,62
DuckDuckGo,65,39
search.brave.com,63,42
Bing,54,37
wicksipedia.com,23,18
zdharma-continuum.github.io,15,10
abhishekamralkar.medium.com,15,8
chatgpt.com,14,11
