url_path,views_total,views_unique
/zdharma-continuum/zinit,2197,1252
/zdharma-continuum/zinit/blob/main/README.md,63,20
/zdharma-continuum/zinit/issues,62,29
/zdharma-continuum/zinit/tree/main/scripts,56,20
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,47,20
/zdharma-continuum/zinit/tree/main/doc,29,11
/zdharma-continuum/zinit/discussions/533,28,20
/zdharma-continuum/zinit/blob/main/zinit.zsh,28,11
/zdharma-continuum/zinit/blob/main/scripts/install.sh,26,10
/zdharma-continuum/zinit/discussions/651,25,18
