time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-13 00:00:00+00:00,203,184,206,102
2023-07-14 00:00:00+00:00,264,194,220,91
2023-07-15 00:00:00+00:00,223,180,151,79
2023-07-16 00:00:00+00:00,225,185,180,69
2023-07-17 00:00:00+00:00,291,249,224,113
2023-07-18 00:00:00+00:00,206,176,178,97
2023-07-19 00:00:00+00:00,228,187,240,126
2023-07-20 00:00:00+00:00,276,187,153,101
2023-07-21 00:00:00+00:00,257,170,210,99
2023-07-22 00:00:00+00:00,260,164,135,74
2023-07-23 00:00:00+00:00,366,214,122,69
2023-07-24 00:00:00+00:00,229,184,164,100
2023-07-25 00:00:00+00:00,291,216,176,106
2023-07-26 00:00:00+00:00,252,188,271,97
