url_path,views_total,views_unique
/zdharma-continuum/zinit,2361,1339
/zdharma-continuum/zinit/issues,57,32
/zdharma-continuum/zinit/tree/main/scripts,45,17
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,38,17
/zdharma-continuum/zinit/discussions/533,30,26
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,29,19
/zdharma-continuum/zinit/blob/main/README.md,28,12
/zdharma-continuum/zinit/wiki,24,15
/zdharma-continuum/zinit/blob/main/zinit.zsh,21,10
/zdharma-continuum/zinit/commits/main,17,7
