time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-21 00:00:00+00:00,979,751,591,338
2024-05-22 00:00:00+00:00,807,616,505,289
2024-05-23 00:00:00+00:00,761,543,414,242
2024-05-24 00:00:00+00:00,591,457,682,412
2024-05-25 00:00:00+00:00,573,436,417,192
2024-05-26 00:00:00+00:00,517,417,404,194
2024-05-27 00:00:00+00:00,628,501,468,210
2024-05-28 00:00:00+00:00,521,451,338,212
2024-05-29 00:00:00+00:00,563,450,465,194
2024-05-30 00:00:00+00:00,548,441,300,146
2024-05-31 00:00:00+00:00,528,393,336,167
2024-06-01 00:00:00+00:00,458,370,328,144
2024-06-02 00:00:00+00:00,483,380,341,180
2024-06-03 00:00:00+00:00,594,458,399,170
