url_path,views_total,views_unique
/zdharma-continuum/zinit,2599,1447
/zdharma-continuum/zinit/issues,57,36
/zdharma-continuum/zinit/tree/main/scripts,35,24
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,29,22
/zdharma-continuum/zinit/blob/main/README.md,29,21
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,22,13
/zdharma-continuum/zinit/blob/main/zinit.zsh,21,12
/zdharma-continuum/zinit/discussions/533,20,16
/zdharma-continuum/zinit/issues/647,19,16
/zdharma-continuum/zinit/tree/main/doc,18,12
