url_path,views_total,views_unique
/zdharma-continuum/zinit,2275,1250
/zdharma-continuum/zinit/issues,75,41
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,48,1
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,45,18
/zdharma-continuum/zinit/tree/main/scripts,38,13
/zdharma-continuum/zinit/blob/main/zinit.zsh,31,12
/zdharma-continuum/zinit/blob/main/README.md,29,12
/zdharma-continuum/zinit/discussions/533,26,21
/zdharma-continuum/zinit/discussions/651,26,16
/zdharma-continuum/zinit/pull/110,25,1
