referrer,views_total,views_unique
Google,1189,733
github.com,170,124
DuckDuckGo,89,57
search.brave.com,84,47
youtube.com,76,63
Bing,48,34
zdharma-continuum.github.io,20,16
yandex.ru,16,2
Baidu,8,7
qiita.com,8,5
