url_path,views_total,views_unique
/zdharma-continuum/zinit,3270,1798
/zdharma-continuum/zinit/issues,116,55
/zdharma-continuum/zinit/tree/main/scripts,85,30
/zdharma-continuum/zinit/discussions,65,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,55,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,54,16
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,50,22
/zdharma-continuum/zinit/blob/main/README.md,40,15
/zdharma-continuum/zinit/tree/main/doc,37,13
/zdharma-continuum/zinit/discussions/533,32,28
