url_path,views_total,views_unique
/zdharma-continuum/zinit,2409,1331
/zdharma-continuum/zinit/issues,64,34
/zdharma-continuum/zinit/tree/main/scripts,39,16
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,37,19
/zdharma-continuum/zinit/blob/main/README.md,37,12
/zdharma-continuum/zinit/tree/main/doc,32,8
/zdharma-continuum/zinit/blob/main/zinit.zsh,30,13
/zdharma-continuum/zinit/blob/main/scripts/install.sh,27,9
/zdharma-continuum/zinit/tree/main/doc/zsdoc,23,4
/zdharma-continuum/zinit/discussions/651,22,17
