url_path,views_total,views_unique
/zdharma-continuum/zinit,2390,1308
/zdharma-continuum/zinit/issues,68,37
/zdharma-continuum/zinit/tree/main/scripts,38,15
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,37,19
/zdharma-continuum/zinit/blob/main/README.md,36,9
/zdharma-continuum/zinit/tree/main/doc,29,7
/zdharma-continuum/zinit/blob/main/scripts/install.sh,25,8
/zdharma-continuum/zinit/blob/main/zinit.zsh,24,12
/zdharma-continuum/zinit/tree/main/doc/zsdoc,23,4
/zdharma-continuum/zinit/discussions/651,19,14
