url_path,views_total,views_unique
/zdharma-continuum/zinit,2295,1248
/zdharma-continuum/zinit/issues,50,34
/zdharma-continuum/zinit/blob/main/README.md,49,15
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,43,1
/zdharma-continuum/zinit/tree/main/scripts,41,16
/zdharma-continuum/zinit/blob/main/zinit.zsh,38,14
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,31,15
/zdharma-continuum/zinit/discussions/533,29,22
/zdharma-continuum/zinit/blob/main/scripts/install.sh,29,10
/zdharma-continuum/zinit/pull/110,26,1
