time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-06 00:00:00+00:00,213,141,252,109
2024-09-07 00:00:00+00:00,112,100,185,92
2024-09-08 00:00:00+00:00,134,116,196,90
2024-09-09 00:00:00+00:00,151,124,209,124
2024-09-10 00:00:00+00:00,159,134,233,127
2024-09-11 00:00:00+00:00,173,143,302,129
2024-09-12 00:00:00+00:00,138,120,206,112
2024-09-13 00:00:00+00:00,147,119,238,132
2024-09-14 00:00:00+00:00,109,95,194,102
2024-09-15 00:00:00+00:00,116,113,240,114
2024-09-16 00:00:00+00:00,183,153,293,132
2024-09-17 00:00:00+00:00,169,134,264,122
2024-09-18 00:00:00+00:00,190,158,188,125
2024-09-19 00:00:00+00:00,155,130,285,148
