url_path,views_total,views_unique
/zdharma-continuum/zinit,2227,1247
/zdharma-continuum/zinit/commits/main,77,9
/zdharma-continuum/zinit/issues,68,36
/zdharma-continuum/zinit/tree/main/scripts,59,23
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,48,20
/zdharma-continuum/zinit/blob/main/zinit.zsh,41,18
/zdharma-continuum/zinit/blob/main/README.md,35,11
/zdharma-continuum/zinit/discussions/651,26,19
/zdharma-continuum/zinit/blob/main/scripts/install.sh,26,11
/zdharma-continuum/zinit/tree/main/doc,21,9
