referrer,views_total,views_unique
Google,764,471
github.com,315,103
DuckDuckGo,74,46
search.brave.com,53,37
youtube.com,39,36
Bing,39,25
wicksipedia.com,38,30
zdharma-continuum.github.io,10,5
gist.github.com,7,6
gordonbeeming.com,4,4
