url_path,views_total,views_unique
/zdharma-continuum/zinit,5545,3215
/zdharma-continuum/zinit/issues,169,93
/zdharma-continuum/zinit/blob/main/README.md,99,34
/zdharma-continuum/zinit/commits/main,87,19
/zdharma-continuum/zinit/tree/main/scripts,85,37
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,79,29
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,60,30
/zdharma-continuum/zinit/blob/main/zinit.zsh,58,18
/zdharma-continuum/zinit/wiki,56,31
/zdharma-continuum/zinit/discussions/533,42,32
