time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-16 00:00:00+00:00,852,630,287,152
2026-03-17 00:00:00+00:00,698,550,212,128
2026-03-18 00:00:00+00:00,882,623,202,131
2026-03-19 00:00:00+00:00,774,631,239,152
2026-03-20 00:00:00+00:00,814,596,211,136
2026-03-21 00:00:00+00:00,681,507,179,111
2026-03-22 00:00:00+00:00,725,550,169,113
2026-03-23 00:00:00+00:00,914,651,244,150
2026-03-24 00:00:00+00:00,757,577,206,133
2026-03-25 00:00:00+00:00,811,595,246,152
2026-03-26 00:00:00+00:00,754,555,198,145
2026-03-27 00:00:00+00:00,907,717,208,145
2026-03-28 00:00:00+00:00,745,592,197,108
2026-03-29 00:00:00+00:00,637,525,151,95
