time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-08 00:00:00+00:00,174,132,167,93
2024-12-09 00:00:00+00:00,165,140,183,127
2024-12-10 00:00:00+00:00,183,141,213,106
2024-12-11 00:00:00+00:00,156,121,153,93
2024-12-12 00:00:00+00:00,163,139,181,110
2024-12-13 00:00:00+00:00,192,145,202,123
2024-12-14 00:00:00+00:00,111,101,190,83
2024-12-15 00:00:00+00:00,139,128,223,116
2024-12-16 00:00:00+00:00,175,146,185,101
2024-12-17 00:00:00+00:00,188,139,206,113
2024-12-18 00:00:00+00:00,149,129,211,115
2024-12-19 00:00:00+00:00,181,155,206,106
2024-12-20 00:00:00+00:00,146,118,214,133
2024-12-21 00:00:00+00:00,100,93,153,83
