time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,597.0,436.0,190,121
2025-08-04 00:00:00+00:00,688.0,519.0,213,148
2025-08-05 00:00:00+00:00,595.0,438.0,220,134
2025-08-06 00:00:00+00:00,562.0,447.0,201,134
2025-08-07 00:00:00+00:00,611.0,463.0,185,130
2025-08-08 00:00:00+00:00,546.0,421.0,230,134
2025-08-09 00:00:00+00:00,491.0,391.0,173,97
2025-08-10 00:00:00+00:00,531.0,395.0,157,95
2025-08-11 00:00:00+00:00,675.0,520.0,204,122
2025-08-12 00:00:00+00:00,720.0,488.0,220,131
2025-08-13 00:00:00+00:00,712.0,492.0,187,116
2025-08-14 00:00:00+00:00,73.0,64.0,185,136
2025-08-15 00:00:00+00:00,,,169,118
2025-08-16 00:00:00+00:00,,,156,96
