url_path,views_total,views_unique
/zdharma-continuum/zinit,1670,1017
/zdharma-continuum/zinit/issues,87,52
/zdharma-continuum/zinit/blob/main/zinit.zsh,42,10
/zdharma-continuum/zinit/tree/main/scripts,40,15
/zdharma-continuum/zinit/commits/main,35,14
/zdharma-continuum/zinit/discussions/533,27,18
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,25,12
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,9
/zdharma-continuum/zinit/tree/main/doc,20,9
/zdharma-continuum/zinit/blob/main/README.md,16,7
