url_path,views_total,views_unique
/zdharma-continuum/zinit,2294,1274
/zdharma-continuum/zinit/commits/main,80,10
/zdharma-continuum/zinit/issues,65,34
/zdharma-continuum/zinit/tree/main/scripts,55,21
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,49,21
/zdharma-continuum/zinit/blob/main/zinit.zsh,43,15
/zdharma-continuum/zinit/blob/main/scripts/install.sh,31,11
/zdharma-continuum/zinit/blob/main/README.md,29,8
/zdharma-continuum/zinit/discussions/651,26,17
/zdharma-continuum/zinit/tree/main/share,22,8
