url_path,views_total,views_unique
/zdharma-continuum/zinit,2248,1261
/zdharma-continuum/zinit/commits/main,80,10
/zdharma-continuum/zinit/issues,63,33
/zdharma-continuum/zinit/tree/main/scripts,60,23
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,51,22
/zdharma-continuum/zinit/blob/main/zinit.zsh,46,16
/zdharma-continuum/zinit/blob/main/scripts/install.sh,33,12
/zdharma-continuum/zinit/blob/main/README.md,31,9
/zdharma-continuum/zinit/discussions/651,25,16
/zdharma-continuum/zinit/discussions/533,23,18
