url_path,views_total,views_unique
/zdharma-continuum/zinit,2506,1425
/zdharma-continuum/zinit/tree/main/scripts,62,24
/zdharma-continuum/zinit/issues,59,35
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,32,16
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,32,15
/zdharma-continuum/zinit/blob/main/README.md,28,13
/zdharma-continuum/zinit/discussions/533,25,21
/zdharma-continuum/zinit/wiki,24,15
/zdharma-continuum/zinit/blob/main/zinit.zsh,22,12
/zdharma-continuum/zinit/discussions/312,19,14
