referrer,views_total,views_unique
Google,676,446
github.com,221,108
search.brave.com,69,31
DuckDuckGo,56,37
youtube.com,35,25
Bing,32,31
wicksipedia.com,29,25
chatgpt.com,7,6
colindomoney.com,5,5
zdharma-continuum.github.io,5,5
