referrer,views_total,views_unique
Google,738,468
github.com,244,95
DuckDuckGo,102,52
search.brave.com,77,39
youtube.com,47,37
Bing,44,30
wicksipedia.com,31,20
gist.github.com,8,5
chatgpt.com,7,5
kagi.com,5,4
