referrer,views_total,views_unique
Google,1212,744
github.com,169,107
youtube.com,91,70
DuckDuckGo,87,56
search.brave.com,80,43
Bing,45,32
zdharma-continuum.github.io,25,18
Baidu,12,10
qiita.com,12,7
distedu.ukma.edu.ua,9,7
