url_path,views_total,views_unique
/zdharma-continuum/zinit,2271,1312
/zdharma-continuum/zinit/issues,67,27
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,43,19
/zdharma-continuum/zinit/blob/main/README.md,42,16
/zdharma-continuum/zinit/discussions/533,31,23
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,27,15
/zdharma-continuum/zinit/tree/main/scripts,22,9
/zdharma-continuum/zinit/issues/647,20,14
/zdharma-continuum/zinit/pulls,19,9
/zdharma-continuum/zinit/discussions/651,17,12
