time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-17 00:00:00+00:00,755,468,129,82
2026-05-18 00:00:00+00:00,966,630,115,89
2026-05-19 00:00:00+00:00,875,605,134,79
2026-05-20 00:00:00+00:00,854,580,137,81
2026-05-21 00:00:00+00:00,859,579,119,82
2026-05-22 00:00:00+00:00,947,667,148,100
2026-05-23 00:00:00+00:00,755,548,227,93
2026-05-24 00:00:00+00:00,774,551,139,82
2026-05-25 00:00:00+00:00,827,645,169,101
2026-05-26 00:00:00+00:00,971,704,107,77
2026-05-27 00:00:00+00:00,1205,861,133,85
2026-05-28 00:00:00+00:00,883,624,137,96
2026-05-29 00:00:00+00:00,721,521,115,77
2026-05-30 00:00:00+00:00,982,563,131,75
