referrer,views_total,views_unique
Google,1368,749
github.com,356,132
Bing,86,48
DuckDuckGo,40,21
search.brave.com,25,18
zdharma-continuum.github.io,22,12
gist.github.com,19,12
wiki.archlinux.org,14,7
qiita.com,12,10
hatenablog-parts.com,10,5
