url_path,views_total,views_unique
/zdharma-continuum/zinit,1375,811
/zdharma-continuum/zinit/issues,57,28
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,40,19
/zdharma-continuum/zinit/blob/main/scripts/install.sh,28,7
/zdharma-continuum/zinit/tree/main/scripts,25,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,24,8
/zdharma-continuum/zinit/blob/main/README.md,22,10
/zdharma-continuum/zinit/discussions,18,8
/zdharma-continuum/zinit/issues/504,18,7
/zdharma-continuum/zinit/discussions/533,16,15
