referrer,views_total,views_unique
Google,1605,865
youtube.com,184,124
DuckDuckGo,166,58
github.com,161,96
search.brave.com,55,44
Bing,54,34
cn.bing.com,35,20
chatgpt.com,24,19
zdharma-continuum.github.io,20,12
qiita.com,19,15
