url_path,views_total,views_unique
/zdharma-continuum/zinit,1910,1034
/zdharma-continuum/zinit/issues,52,27
/zdharma-continuum/zinit/blob/main/zinit.zsh,50,14
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,46,18
/zdharma-continuum/zinit/tree/main/scripts,34,12
/zdharma-continuum/zinit/tree/main/doc,33,12
/zdharma-continuum/zinit/blob/main/README.md,25,11
/zdharma-continuum/zinit/wiki,22,13
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,7
/zdharma-continuum/zinit/blob/main/_zinit,16,4
