referrer,views_total,views_unique
Google,820,575
github.com,147,87
youtube.com,75,58
search.brave.com,62,45
DuckDuckGo,51,34
Bing,39,27
chatgpt.com,34,27
wicksipedia.com,16,15
zdharma-continuum.github.io,15,9
abhishekamralkar.medium.com,9,8
