referrer,views_total,views_unique
Google,1588,868
youtube.com,195,125
DuckDuckGo,176,65
github.com,161,96
search.brave.com,61,48
Bing,52,34
chatgpt.com,27,20
cn.bing.com,25,15
zdharma-continuum.github.io,19,11
qiita.com,16,13
