url_path,views_total,views_unique
/zdharma-continuum/zinit,1869,1064
/zdharma-continuum/zinit/issues,62,32
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,58,23
/zdharma-continuum/zinit/blob/main/zinit.zsh,43,14
/zdharma-continuum/zinit/tree/main/scripts,38,14
/zdharma-continuum/zinit/blob/main/README.md,29,11
/zdharma-continuum/zinit/tree/main/doc,26,8
/zdharma-continuum/zinit/wiki,20,13
/zdharma-continuum/zinit/blob/main/scripts/install.sh,20,8
/zdharma-continuum/zinit/blob/main/zinit-autoload.zsh,19,4
