time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-08 00:00:00+00:00,685,494,166,119
2026-01-09 00:00:00+00:00,600,483,199,118
2026-01-10 00:00:00+00:00,633,481,191,104
2026-01-11 00:00:00+00:00,503,412,174,99
2026-01-12 00:00:00+00:00,635,513,202,130
2026-01-13 00:00:00+00:00,643,488,235,171
2026-01-14 00:00:00+00:00,652,513,154,108
2026-01-15 00:00:00+00:00,633,493,169,123
2026-01-16 00:00:00+00:00,734,479,202,125
2026-01-17 00:00:00+00:00,596,435,207,111
2026-01-18 00:00:00+00:00,648,500,153,116
2026-01-19 00:00:00+00:00,672,490,198,137
2026-01-20 00:00:00+00:00,701,540,200,139
2026-01-21 00:00:00+00:00,692,539,208,133
