time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,551,398,211,135
2025-03-04 00:00:00+00:00,514,347,246,160
2025-03-05 00:00:00+00:00,615,436,284,152
2025-03-06 00:00:00+00:00,510,380,224,117
2025-03-07 00:00:00+00:00,520,377,194,137
2025-03-08 00:00:00+00:00,413,305,176,105
2025-03-09 00:00:00+00:00,439,326,191,112
2025-03-10 00:00:00+00:00,532,400,243,136
2025-03-11 00:00:00+00:00,837,513,265,151
2025-03-12 00:00:00+00:00,762,485,283,174
2025-03-13 00:00:00+00:00,537,370,261,157
2025-03-14 00:00:00+00:00,547,393,271,143
2025-03-15 00:00:00+00:00,457,347,220,125
2025-03-16 00:00:00+00:00,492,337,189,101
