time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-17 00:00:00+00:00,1153,861,124,78
2026-08-18 00:00:00+00:00,2522,1000,91,67
2026-08-19 00:00:00+00:00,2521,1177,137,77
2026-08-20 00:00:00+00:00,1442,764,112,72
2026-08-21 00:00:00+00:00,1504,915,126,78
2026-08-22 00:00:00+00:00,1435,846,109,67
2026-08-23 00:00:00+00:00,2003,817,106,65
2026-08-24 00:00:00+00:00,1889,921,102,77
2026-08-25 00:00:00+00:00,1295,710,127,82
2026-08-26 00:00:00+00:00,2159,621,136,81
2026-08-27 00:00:00+00:00,1191,631,279,108
2026-08-28 00:00:00+00:00,1435,623,468,139
2026-08-29 00:00:00+00:00,773,434,94,63
2026-08-30 00:00:00+00:00,792,500,115,73
