time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-17 00:00:00+00:00,870,661,135,85
2026-07-18 00:00:00+00:00,1170,592,463,67
2026-07-19 00:00:00+00:00,702,509,83,51
2026-07-20 00:00:00+00:00,1029,657,165,67
2026-07-21 00:00:00+00:00,1034,654,94,70
2026-07-22 00:00:00+00:00,1116,656,131,69
2026-07-23 00:00:00+00:00,814,591,151,103
2026-07-24 00:00:00+00:00,759,579,142,75
2026-07-25 00:00:00+00:00,807,392,419,59
2026-07-26 00:00:00+00:00,1260,516,108,69
2026-07-27 00:00:00+00:00,834,601,94,65
2026-07-28 00:00:00+00:00,3688,550,76,50
2026-07-29 00:00:00+00:00,813,534,148,106
2026-07-30 00:00:00+00:00,1215,709,95,70
