url_path,views_total,views_unique
/zdharma-continuum/zinit,2013,1169
/zdharma-continuum/zinit/issues,50,36
/zdharma-continuum/zinit/discussions/651,30,17
/zdharma-continuum/zinit/issues/647,23,21
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,23,17
/zdharma-continuum/zinit/issues/504,22,8
/zdharma-continuum/zinit/discussions/533,19,17
/zdharma-continuum/zinit/blob/main/zinit.zsh,18,14
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,18,10
/zdharma-continuum/zinit/tree/main/scripts,17,16
