time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,840,616,264,152
2025-04-30 00:00:00+00:00,706,541,228,133
2025-05-01 00:00:00+00:00,701,537,226,122
2025-05-02 00:00:00+00:00,717,511,218,120
2025-05-03 00:00:00+00:00,559,404,3194,127
2025-05-04 00:00:00+00:00,564,440,186,118
2025-05-05 00:00:00+00:00,625,497,234,135
2025-05-06 00:00:00+00:00,661,514,285,154
2025-05-07 00:00:00+00:00,602,450,258,155
2025-05-08 00:00:00+00:00,714,513,260,133
2025-05-09 00:00:00+00:00,542,420,256,144
2025-05-10 00:00:00+00:00,505,430,173,105
2025-05-11 00:00:00+00:00,618,510,172,114
2025-05-12 00:00:00+00:00,658,548,287,141
