time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-24 00:00:00+00:00,156,127,245,145
2025-01-25 00:00:00+00:00,453,126,218,102
2025-01-26 00:00:00+00:00,184,120,231,119
2025-01-27 00:00:00+00:00,178,150,181,111
2025-01-28 00:00:00+00:00,241,133,190,114
2025-01-29 00:00:00+00:00,160,139,232,135
2025-01-30 00:00:00+00:00,401,309,307,136
2025-01-31 00:00:00+00:00,472,343,232,125
2025-02-01 00:00:00+00:00,502,320,231,120
2025-02-02 00:00:00+00:00,457,324,208,119
2025-02-03 00:00:00+00:00,582,420,246,146
2025-02-04 00:00:00+00:00,505,403,267,151
2025-02-05 00:00:00+00:00,611,409,240,131
2025-02-06 00:00:00+00:00,486,364,246,133
